sb_n,edl_used,outer_f,acti_fun,skew,uncertainty,AUROC,AP,nAP
6,0,3,softmax,0.3389494549058474,entropy,0.8033143515961316,0.6228300582645631,0.5326427293825711
6,0,3,softmax,0.3389494549058474,un_prob,0.8106056620812403,0.6464757767060404,0.5619425149957861
6,0,3,softmax,0.3389494549058474,overall,0.8041176780031039,0.6236498308939475,0.5336585226794419
7,0,3,softmax,0.1910747957259585,entropy,0.8491672800883326,0.5114762813471202,0.4556266508556986
7,0,3,softmax,0.1910747957259585,un_prob,0.8488580133316975,0.5385685449913091,0.4858161907547161
7,0,3,softmax,0.1910747957259585,overall,0.8501922054553633,0.5266124539403986,0.4724932402416766
8,0,3,softmax,0.1806797853309481,entropy,0.8585373821224918,0.47383054238249706,0.41754756197904
8,0,3,softmax,0.1806797853309481,un_prob,0.8778517589750242,0.5307135002215126,0.480515142091345
8,0,3,softmax,0.1806797853309481,overall,0.8695072564024962,0.4957672332603366,0.4418307637098369
9,0,3,softmax,0.19662921348314608,entropy,0.8615014615014616,0.5267329347678147,0.4707427205341095
9,0,3,softmax,0.19662921348314608,un_prob,0.8804602804602805,0.5687308626729914,0.5177092447214486
9,0,3,softmax,0.19662921348314608,overall,0.8697228697228698,0.5429370817170203,0.4888639112115013
10,0,3,softmax,0.2087641555883801,entropy,0.7771879512979771,0.3940576776375176,0.3170474759068198
10,0,3,softmax,0.2087641555883801,un_prob,0.7971580702351739,0.4479157505528759,0.3777504594794621
10,0,3,softmax,0.2087641555883801,overall,0.7852907679844078,0.4164855410090078,0.3423257331506062
1,0,4,softmax,0.2795969773299748,entropy,0.808030933030933,0.566964796196343,0.4873255691587122
1,0,4,softmax,0.2795969773299748,un_prob,0.7946217633717633,0.5623622442399856,0.4818765648193032
1,0,4,softmax,0.2795969773299748,overall,0.8015970515970516,0.5615520135384188,0.4809173251082421
2,0,4,softmax,0.19570644033949075,entropy,0.7908052420223209,0.4073500856148756,0.3376766977682496
2,0,4,softmax,0.19570644033949075,un_prob,0.8160779209262851,0.46573000790948704,0.4029199079327469
2,0,4,softmax,0.19570644033949075,overall,0.7998185307642609,0.4313643446811089,0.3645141324482124
3,0,4,softmax,0.21311475409836064,entropy,0.8761768830128205,0.6373081101284049,0.5899954172772665
3,0,4,softmax,0.21311475409836064,un_prob,0.8700615429131054,0.59770025774237,0.5452207712386435
3,0,4,softmax,0.21311475409836064,overall,0.8775735621438746,0.6337769303101278,0.5860035995709918
4,0,4,softmax,0.1994550408719346,entropy,0.8155040230334007,0.4510013560021342,0.38495611008878416
4,0,4,softmax,0.1994550408719346,un_prob,0.8238792978383866,0.4804158954831166,0.4179092566586704
4,0,4,softmax,0.1994550408719346,overall,0.8190285945980128,0.4601725350526611,0.3952305938238118
5,0,4,softmax,0.13488975356679636,entropy,0.8353203206089264,0.4422435734762151,0.39960061074231706
5,0,4,softmax,0.13488975356679636,un_prob,0.8720879944643063,0.5362570843376925,0.5008018731912304
5,0,4,softmax,0.13488975356679636,overall,0.8590956925383462,0.4963967888678987,0.457894080617953
6,0,4,softmax,0.3095861707700367,entropy,0.8118348315270278,0.6160054763991312,0.5350688593806365
6,0,4,softmax,0.3095861707700367,un_prob,0.8192988402157809,0.6378185954710972,0.5614796483562016
6,0,4,softmax,0.3095861707700367,overall,0.8148877060818703,0.6199293156994211,0.5398197476599369
7,0,4,softmax,0.22768361581920904,entropy,0.8501563801844616,0.5522638200099325,0.4889401497561661
7,0,4,softmax,0.22768361581920904,un_prob,0.8511474838491853,0.5615928997328126,0.4995886483568235
7,0,4,softmax,0.22768361581920904,overall,0.8473518835507651,0.5528982356745535,0.4896642913132786
8,0,4,softmax,0.19748653500897667,entropy,0.8568210064854361,0.5605870648863215,0.5083369780498981
8,0,4,softmax,0.19748653500897667,un_prob,0.8876618534336657,0.6264333598171216,0.5820129801947131
8,0,4,softmax,0.19748653500897667,overall,0.8741757620952251,0.5893407711659429,0.540509754479538
9,0,4,softmax,0.13482428115015976,entropy,0.8899766883448724,0.4757241624025221,0.4356657106559168
9,0,4,softmax,0.13482428115015976,un_prob,0.9132113380049984,0.5344162304638029,0.4988422756322478
9,0,4,softmax,0.13482428115015976,overall,0.9026125854935699,0.4962992026973045,0.4578128322859938
10,0,4,softmax,0.2467336683417085,entropy,0.8755205439063924,0.6059402828299545,0.5443140480759925
10,0,4,softmax,0.2467336683417085,un_prob,0.8679921033574318,0.6155175542483431,0.5553890903930931
10,0,4,softmax,0.2467336683417085,overall,0.8761618404122776,0.6132043561858835,0.5527141357728883
1,0,5,softmax,0.2676147382029735,entropy,0.7281148334335333,0.4913994113437432,0.4030669933659812
1,0,5,softmax,0.2676147382029735,un_prob,0.756828521602688,0.5321901442514414,0.4509421539153022
1,0,5,softmax,0.2676147382029735,overall,0.7456370373212923,0.5135737993362166,0.4290925709800145
2,0,5,softmax,0.19135477069056409,entropy,0.8386687785763287,0.5115114755880203,0.4555990254843446
2,0,5,softmax,0.19135477069056409,un_prob,0.8543680254003829,0.5248011296089194,0.4704098147626852
2,0,5,softmax,0.19135477069056409,overall,0.8510942062559936,0.5270273534918822,0.4728908524755647
3,0,5,softmax,0.172992700729927,entropy,0.8087039747356818,0.3807028867789621,0.3177059533471853
3,0,5,softmax,0.172992700729927,un_prob,0.803985535581947,0.4014316113244832,0.34054327173634297
3,0,5,softmax,0.172992700729927,overall,0.8101079617609052,0.3886744151527819,0.3264883717309764
4,0,5,softmax,0.25310033821871475,entropy,0.8551498087994285,0.6211501909380431,0.5599337853821729
4,0,5,softmax,0.25310033821871475,un_prob,0.8760801781737193,0.6524114808498818,0.5962464274543336
4,0,5,softmax,0.25310033821871475,overall,0.8629692818422491,0.6376260378146895,0.5790718802002249
5,0,5,softmax,0.21916092673763307,entropy,0.8596746477259709,0.5472869060337919,0.4861889602686245
5,0,5,softmax,0.21916092673763307,un_prob,0.8614801237255127,0.5770798489449439,0.520002744711491
5,0,5,softmax,0.21916092673763307,overall,0.8641677168060488,0.5665286582037664,0.5080275702414255
6,0,5,softmax,0.327632282202031,entropy,0.8470694569437492,0.6858776225884622,0.6142681621646284
6,0,5,softmax,0.327632282202031,un_prob,0.839750555660737,0.6744695225619622,0.6002593945445285
6,0,5,softmax,0.327632282202031,overall,0.851652199171631,0.6895965679147747,0.6188349034052515
7,0,5,softmax,0.18904274533413606,entropy,0.8279994703965878,0.5023774835132501,0.446215616308172
7,0,5,softmax,0.18904274533413606,un_prob,0.8402796495160275,0.47541719516801295,0.4162125795267393
7,0,5,softmax,0.18904274533413606,overall,0.8378987984622586,0.5056484058597386,0.4498556961995373
8,0,5,softmax,0.25544794188861986,entropy,0.7984048086926367,0.498709157740665,0.4167315967101004
8,0,5,softmax,0.25544794188861986,un_prob,0.8250375679112241,0.5452993026594696,0.4709407646122298
8,0,5,softmax,0.25544794188861986,overall,0.8063326012407043,0.5143859627858437,0.4349720756428036
9,0,5,softmax,0.2684519921619856,entropy,0.8525395377128953,0.625413381539045,0.560089738636321
9,0,5,softmax,0.2684519921619856,un_prob,0.8617809350017379,0.6328641764011111,0.5688398673211243
9,0,5,softmax,0.2684519921619856,overall,0.863838199513382,0.6396260519801497,0.5767809370408735
10,0,5,softmax,0.2548491379310345,entropy,0.8223046690483506,0.5566239693340578,0.4843548908359818
10,0,5,softmax,0.2548491379310345,un_prob,0.8531916552397811,0.6201530835525073,0.5582390766523941
10,0,5,softmax,0.2548491379310345,overall,0.8385988727511202,0.5852791866328163,0.5176808300617534
1,0,6,softmax,0.2601078167115903,entropy,0.7790731145653426,0.5204206679600792,0.4401290205908585
1,0,6,softmax,0.2601078167115903,un_prob,0.8237539756693752,0.5861360560679686,0.5168465441457586
1,0,6,softmax,0.2601078167115903,overall,0.7962428154817519,0.5442375971576963,0.4679334036940028
2,0,6,softmax,0.187727509100364,entropy,0.8811737207429924,0.5715395938528417,0.5236048467101955
2,0,6,softmax,0.187727509100364,un_prob,0.882534821115056,0.5778039526525595,0.5305700414582696
2,0,6,softmax,0.187727509100364,overall,0.8917734561486269,0.5801246015430274,0.5331503169470777
3,0,6,softmax,0.2358783364369957,entropy,0.8119008935824532,0.5512363074582268,0.4848899630275579
3,0,6,softmax,0.2358783364369957,un_prob,0.8220221044080551,0.5587134393221866,0.4934725327293919
3,0,6,softmax,0.2358783364369957,overall,0.8161635811706357,0.5542193449815971,0.4883140202641188
4,0,6,softmax,0.2454212454212454,entropy,0.7822779307346761,0.5249859651461297,0.4512140919841157
4,0,6,softmax,0.2454212454212454,un_prob,0.7838175626720765,0.5512652832321395,0.4815747095231442
4,0,6,softmax,0.2454212454212454,overall,0.78551002572091,0.5328314982461685,0.4602780726041788
5,0,6,softmax,0.16613007083065034,entropy,0.8764538625003743,0.5521438945746631,0.5087079014133937
5,0,6,softmax,0.16613007083065034,un_prob,0.8777079404986381,0.5740920080122113,0.5327846854074608
5,0,6,softmax,0.16613007083065034,overall,0.8790757534943581,0.5653821856492462,0.5232301279163807
6,0,6,softmax,0.3197445972495088,entropy,0.7993145785156963,0.6182377834904992,0.5341244095929583
6,0,6,softmax,0.3197445972495088,un_prob,0.799714962263,0.6244044113863741,0.5416497258436821
6,0,6,softmax,0.3197445972495088,overall,0.8042578205149534,0.6224508013239287,0.5392656783871569
7,0,6,softmax,0.21556122448979592,entropy,0.8149107615336507,0.4718727551215085,0.4020265375072706
7,0,6,softmax,0.21556122448979592,un_prob,0.8451484100639823,0.5465424690908485,0.48657151760171896
7,0,6,softmax,0.21556122448979592,overall,0.831940635974407,0.4987977807163474,0.4325124685755598
8,0,6,softmax,0.2006472491909385,entropy,0.8027713203604544,0.475754666099834,0.4121993503106616
8,0,6,softmax,0.2006472491909385,un_prob,0.8134700274258847,0.4960460954007577,0.4349507503803084
8,0,6,softmax,0.2006472491909385,overall,0.8075355883505289,0.486580064935659,0.4243371340110996
9,0,6,softmax,0.16724537037037038,entropy,0.8746871024909165,0.5145617956632056,0.4671324700439637
9,0,6,softmax,0.16724537037037038,un_prob,0.8890449201795749,0.5448752843238813,0.5004077122532845
9,0,6,softmax,0.16724537037037038,overall,0.880859689663381,0.5281470973627223,0.4820451120561826
10,0,6,softmax,0.3049109552077712,entropy,0.8230335843456275,0.6006560039819336,0.518208118741999
10,0,6,softmax,0.3049109552077712,un_prob,0.8367600175891826,0.6021947546314186,0.5200645572451305
10,0,6,softmax,0.3049109552077712,overall,0.8349818611553894,0.6136687090654595,0.5339074048836737
1,1,1,relu,0.34719596723377444,entropy,0.7669908695317045,0.5947891000535079,0.4944703282484708
1,1,1,relu,0.34719596723377444,un_prob,0.7582685745117688,0.5978458838769475,0.4982838853938555
1,1,1,relu,0.34719596723377444,vacuity,0.6819682010244624,0.5341215118273988,0.4187831590090653
1,1,1,relu,0.34719596723377444,dissonance,0.6671925036262604,0.4899326930152144,0.3636544369728092
1,1,1,relu,0.34719596723377444,overall,0.7576379205235829,0.5909764756325244,0.4897138057257394
2,1,1,softplus,0.2858541360744004,entropy,0.8260513393485873,0.6068818701791564,0.5324747270078606
2,1,1,softplus,0.2858541360744004,un_prob,0.8102824227515562,0.5873532968072931,0.5092498973593569
2,1,1,softplus,0.2858541360744004,vacuity,0.7902684800060089,0.5581697973411878,0.4745427126233722
2,1,1,softplus,0.2858541360744004,dissonance,0.7417540631132227,0.4831986351963261,0.3853814392313558
2,1,1,softplus,0.2858541360744004,overall,0.8137833663515074,0.5641305295842458,0.4816316580516555
3,1,1,softplus,0.2428748451053284,entropy,0.8055671532115302,0.5407675121591202,0.4703319746676342
3,1,1,softplus,0.2428748451053284,un_prob,0.810854988476569,0.5537392505643133,0.4852932747675245
3,1,1,softplus,0.2428748451053284,vacuity,0.7002718026654198,0.4223352558580231,0.3337349764334977
3,1,1,softplus,0.2428748451053284,dissonance,0.7382177093423293,0.4133772118120748,0.3234029776610114
3,1,1,softplus,0.2428748451053284,overall,0.804775961120946,0.5205730114167606,0.4470401091877581
4,1,1,softplus,0.265625,entropy,0.8196565860386709,0.5540418499522157,0.4773624833895874
4,1,1,softplus,0.265625,un_prob,0.7769006538785728,0.5026069438418894,0.4170837070207503
4,1,1,softplus,0.265625,vacuity,0.7636458838854691,0.5167210450395756,0.4336246286259645
4,1,1,softplus,0.265625,dissonance,0.6843934382263543,0.3598646002045768,0.24979782159459185
4,1,1,softplus,0.265625,overall,0.7475782866338024,0.4100002404445761,0.3085539324671001
5,1,1,softplus,0.387517146776406,entropy,0.840020216234429,0.6816995653183883,0.5890180963875239
5,1,1,softplus,0.387517146776406,un_prob,0.8363158885728725,0.6976236770842754,0.6095789283996713
5,1,1,softplus,0.387517146776406,vacuity,0.7658286178636198,0.6002403922786704,0.4838399616606617
5,1,1,softplus,0.387517146776406,dissonance,0.7599322161551498,0.6163652475206756,0.5046599888449279
5,1,1,softplus,0.387517146776406,overall,0.8323420111189289,0.6729654369441075,0.5777407988580743
6,1,1,softplus,0.5221112696148359,entropy,0.7895880343274521,0.765746698626886,0.6532660228673414
6,1,1,softplus,0.5221112696148359,un_prob,0.7600404172217238,0.7244533094625449,0.5921449160555595
6,1,1,softplus,0.5221112696148359,vacuity,0.7258153676064125,0.7246528811722596,0.592440315489535
6,1,1,softplus,0.5221112696148359,dissonance,0.6799862255208475,0.6253982707195813,0.4455269288722235
6,1,1,softplus,0.5221112696148359,overall,0.7693168945799238,0.7254987646303466,0.5936923641645976
7,1,1,softplus,0.4451612903225807,entropy,0.8209049544994945,0.7399879659395395,0.6457332329219889
7,1,1,softplus,0.4451612903225807,un_prob,0.8059674942890312,0.7177522687116917,0.615437063750052
7,1,1,softplus,0.4451612903225807,vacuity,0.7238612000524285,0.6758530699995138,0.5583493457736183
7,1,1,softplus,0.4451612903225807,dissonance,0.7476114575141369,0.6147185810470093,0.4750535174230964
7,1,1,softplus,0.4451612903225807,overall,0.8083560367748942,0.7074809190415259,0.6014423351817145
8,1,1,softplus,0.3483652762119504,entropy,0.7036231397184802,0.5261289688470681,0.4082683418675871
8,1,1,softplus,0.3483652762119504,un_prob,0.7187111566499815,0.5476556309536724,0.43514908921229295
8,1,1,softplus,0.3483652762119504,vacuity,0.5844496422212517,0.4246507009837053,0.28155052254637697
8,1,1,softplus,0.3483652762119504,dissonance,0.7284254935555033,0.5519310947289545,0.4404879411418516
8,1,1,softplus,0.3483652762119504,overall,0.7124710249605267,0.5475717081041562,0.43504429317363547
9,1,1,softplus,0.2655860349127182,entropy,0.8321058211179926,0.5697528510568055,0.4957696330607551
9,1,1,softplus,0.2655860349127182,un_prob,0.8364608989534263,0.5987723782570734,0.529779217748384
9,1,1,softplus,0.2655860349127182,vacuity,0.8109790605546123,0.530397836907655,0.44964732109641625
9,1,1,softplus,0.2655860349127182,dissonance,0.8035681548259563,0.5646884295397374,0.4898343581236434
9,1,1,softplus,0.2655860349127182,overall,0.8409813721035893,0.5884702629812819,0.5177056005762023
10,1,1,softplus,0.2772166105499439,entropy,0.8245718812080367,0.6095569545388333,0.5385729242564838
10,1,1,softplus,0.2772166105499439,un_prob,0.82725783941459,0.6150439464803198,0.5450574721966267
10,1,1,softplus,0.2772166105499439,vacuity,0.7464810647018885,0.5283107065934947,0.4425557995046
10,1,1,softplus,0.2772166105499439,dissonance,0.7616396761133603,0.4843709441229226,0.3906276211406771
10,1,1,softplus,0.2772166105499439,overall,0.8271431086076395,0.5933529036994194,0.5194229153603113
1,1,2,softplus,0.27204884667571233,entropy,0.7829587262040612,0.5385966877401135,0.4567173533256707
1,1,2,softplus,0.27204884667571233,un_prob,0.8110455455025065,0.560033888835435,0.4819587398499968
1,1,2,softplus,0.27204884667571233,vacuity,0.6242652920355216,0.4170819577173045,0.3136389609895444
1,1,2,softplus,0.27204884667571233,dissonance,0.7673732723178076,0.4713100540985416,0.37749022287540396
1,1,2,softplus,0.27204884667571233,overall,0.8000478765806824,0.5452676581004628,0.4645721353286557
2,1,2,softplus,0.2302158273381295,entropy,0.8099020420083922,0.5106707177976471,0.440522866002889
2,1,2,softplus,0.2302158273381295,un_prob,0.8097329176997902,0.5087258844120075,0.438299230818413
2,1,2,softplus,0.2302158273381295,vacuity,0.7319074241846271,0.4572134951799393,0.3794022774965328
2,1,2,softplus,0.2302158273381295,dissonance,0.7269618419797825,0.4173065948326831,0.33377451916475503
2,1,2,softplus,0.2302158273381295,overall,0.820468213570475,0.5154576412195145,0.4459960193459226
3,1,2,softplus,0.138283378746594,entropy,0.8783738001129304,0.4889310342947935,0.4487387017766428
3,1,2,softplus,0.138283378746594,un_prob,0.8823107926556202,0.4973293272775746,0.4577974672333943
3,1,2,softplus,0.138283378746594,vacuity,0.7467123581066608,0.3828434206512653,0.33430797021803205
3,1,2,softplus,0.138283378746594,dissonance,0.8339804123912071,0.3993553285520796,0.35211843494266537
3,1,2,softplus,0.138283378746594,overall,0.8815436437625342,0.5049400847821538,0.4660067625418038
4,1,2,softplus,0.2479108635097493,entropy,0.8451735330836454,0.6272683719507308,0.5686107254405265
4,1,2,softplus,0.2479108635097493,un_prob,0.8580907199334166,0.6439635386827262,0.5879332495387845
4,1,2,softplus,0.2479108635097493,vacuity,0.7370719933416563,0.5262961883596992,0.4517483135813874
4,1,2,softplus,0.2479108635097493,dissonance,0.8097794423637121,0.5389515813308752,0.466395315290561
4,1,2,softplus,0.2479108635097493,overall,0.8600432792342905,0.6483314210173674,0.5929885157139773
5,1,2,softplus,0.27044430135222153,entropy,0.8175072500315219,0.5534989413974787,0.4748839061823898
5,1,2,softplus,0.27044430135222153,un_prob,0.8331021729079979,0.6004475866496706,0.5300987566958942
5,1,2,softplus,0.27044430135222153,vacuity,0.6063842306560753,0.329852309586232,0.211860015354992
5,1,2,softplus,0.27044430135222153,dissonance,0.8233766233766234,0.5369351939001606,0.4554037947309279
5,1,2,softplus,0.27044430135222153,overall,0.8167717395872736,0.5434985424744034,0.4631227461180911
6,1,2,softplus,0.3770092547491476,entropy,0.7034131154628637,0.5671121465933421,0.4462488268180628
6,1,2,softplus,0.3770092547491476,un_prob,0.7253052186684931,0.6104923973064997,0.5017409468586113
6,1,2,softplus,0.3770092547491476,vacuity,0.5749828778539435,0.4646004392877873,0.31511560665813376
6,1,2,softplus,0.3770092547491476,dissonance,0.6954086384509862,0.5315167908358804,0.4007151629478359
6,1,2,softplus,0.3770092547491476,overall,0.7153572013018892,0.5750459432327041,0.4563977583768018
7,1,2,softplus,0.23130715438407745,entropy,0.8218334499650105,0.5082337503236211,0.437312267188862
7,1,2,softplus,0.23130715438407745,un_prob,0.8383794164076359,0.5551201835255071,0.4909605621162422
7,1,2,softplus,0.23130715438407745,vacuity,0.5657705014077172,0.3114604775112723,0.2121607712708892
7,1,2,softplus,0.23130715438407745,dissonance,0.8113772844890719,0.5018048143147497,0.4299561636953825
7,1,2,softplus,0.23130715438407745,overall,0.8340993050921933,0.5232088802620017,0.4544470785329199
8,1,2,relu,0.19327731092436976,entropy,0.8127733470542836,0.4583558845448648,0.3955743795309415
8,1,2,relu,0.19327731092436976,un_prob,0.8252454763742391,0.5047368776627085,0.44733135379376976
8,1,2,relu,0.19327731092436976,vacuity,0.7432199211045366,0.35020108980803866,0.2748834552686533
8,1,2,relu,0.19327731092436976,dissonance,0.7889867935854559,0.4109994791371717,0.3427289337760709
8,1,2,relu,0.19327731092436976,overall,0.8163080996484007,0.4669511531557529,0.4051659183568897
9,1,2,softplus,0.22448979591836726,entropy,0.8856695611081576,0.7379880368438977,0.7015741103046841
9,1,2,softplus,0.22448979591836726,un_prob,0.8770010041939866,0.7054604810598385,0.664525936406271
9,1,2,softplus,0.22448979591836726,vacuity,0.8504470878374388,0.6995823423094729,0.6578308650621993
9,1,2,softplus,0.22448979591836726,dissonance,0.7488444385374209,0.3896872219407717,0.3048671076280845
9,1,2,softplus,0.22448979591836726,overall,0.8826809764309764,0.7094741492171426,0.6690974165644941
10,1,2,softplus,0.2662369856222112,entropy,0.7673045950978911,0.5363011402758934,0.4563529056482414
10,1,2,softplus,0.2662369856222112,un_prob,0.7726030499773516,0.5425646125386416,0.4636962890204194
10,1,2,softplus,0.2662369856222112,vacuity,0.7004932306608284,0.4699334173931261,0.378542449686744
10,1,2,softplus,0.2662369856222112,dissonance,0.7332679047762847,0.4632491771420462,0.3707057519803689
10,1,2,softplus,0.2662369856222112,overall,0.7768382908047712,0.5456549796490913,0.4673194790819085
1,1,3,softplus,0.1850192061459667,entropy,0.9006080506228645,0.6569028629121698,0.619149237546625
1,1,3,softplus,0.1850192061459667,un_prob,0.8967183749799537,0.6386684596875157,0.5989083622366861
1,1,3,softplus,0.1850192061459667,vacuity,0.7394243497500659,0.4496471401147052,0.3890875683639021
1,1,3,softplus,0.1850192061459667,dissonance,0.7848446711987324,0.39989768483372895,0.3338637966465952
1,1,3,softplus,0.1850192061459667,overall,0.8843371922032525,0.5785743653364779,0.5322016509921706
2,1,3,softplus,0.16489925768822905,entropy,0.8178186086867758,0.4259140084539944,0.37075303080361016
2,1,3,softplus,0.16489925768822905,un_prob,0.8413494615423875,0.4737887520413778,0.4232278128868465
2,1,3,softplus,0.16489925768822905,vacuity,0.6672709641198387,0.2964338472120794,0.228831785149934
2,1,3,softplus,0.16489925768822905,dissonance,0.7931016179247691,0.3727305124858565,0.31245940555925106
2,1,3,softplus,0.16489925768822905,overall,0.8389077731843004,0.4283824164259764,0.3734586154337576
3,1,3,relu,0.1284796573875803,entropy,0.9011511511511512,0.5426604089018443,0.5095346540141875
3,1,3,relu,0.1284796573875803,un_prob,0.8942760942760941,0.5091101666978992,0.4735543202080682
3,1,3,relu,0.1284796573875803,vacuity,0.8071753571753572,0.4768034674342075,0.4389076009201564
3,1,3,relu,0.1284796573875803,dissonance,0.8215306215306215,0.3821855098807795,0.3374363305748934
3,1,3,relu,0.1284796573875803,overall,0.9004959504959504,0.5124746414293845,0.4771624886136858
4,1,3,softplus,0.1664829106945976,entropy,0.7652773397806509,0.36532059595716937,0.3036487784117068
4,1,3,softplus,0.1664829106945976,un_prob,0.7872516556291391,0.416918732807759,0.3602607078342083
4,1,3,softplus,0.1664829106945976,vacuity,0.6466392480465327,0.2802900405325613,0.21035580125648606
4,1,3,softplus,0.1664829106945976,dissonance,0.7734941658782717,0.3708256400969768,0.3096887478627932
4,1,3,softplus,0.1664829106945976,overall,0.7899825677143558,0.3989145859783883,0.3405070974942055
5,1,3,relu,0.22087067861715748,entropy,0.8301763662129494,0.569355018169174,0.5106731019294954
5,1,3,relu,0.22087067861715748,un_prob,0.8401486191990284,0.5737331356506413,0.5156478043804258
5,1,3,relu,0.22087067861715748,vacuity,0.5702142355280864,0.2867714648958535,0.18958324972428567
5,1,3,relu,0.22087067861715748,dissonance,0.7996737046431591,0.4348490921048971,0.3578387015532968
5,1,3,relu,0.22087067861715748,overall,0.8215688376025628,0.5013322175638091,0.43338116211219263
6,1,3,softplus,0.29534192269573833,entropy,0.7905504582825967,0.5896440652114946,0.5085092726271908
6,1,3,softplus,0.29534192269573833,un_prob,0.8019072296321468,0.6061917650902412,0.5283287521576717
6,1,3,softplus,0.29534192269573833,vacuity,0.6066616165906795,0.4239653155723613,0.3100728366772067
6,1,3,softplus,0.29534192269573833,dissonance,0.749465494293886,0.47883341424183,0.3757893511429202
6,1,3,softplus,0.29534192269573833,overall,0.793984037984123,0.5459338114416966,0.4561567108687253
7,1,3,relu,0.1759899434318039,entropy,0.8584913370382479,0.501708997693438,0.4500221400299336
7,1,3,relu,0.1759899434318039,un_prob,0.8672115070284406,0.531369313973348,0.4827590692503098
7,1,3,relu,0.1759899434318039,vacuity,0.6532744905742618,0.3159708546904382,0.2450177030026773
7,1,3,relu,0.1759899434318039,dissonance,0.8022229486760378,0.4366769718315687,0.3782444554089607
7,1,3,relu,0.1759899434318039,overall,0.8631715157458864,0.5013949564294722,0.4496755238127057
8,1,3,softplus,0.14788312462731068,entropy,0.882632790807919,0.5530070938972758,0.5150970865196345
8,1,3,softplus,0.14788312462731068,un_prob,0.8838856407593851,0.5843518218951047,0.5491001986963272
8,1,3,softplus,0.14788312462731068,vacuity,0.7682425111176323,0.3781085210972257,0.3253651548571395
8,1,3,softplus,0.14788312462731068,dissonance,0.8328489356418881,0.4784208968964576,0.43418514421063137
8,1,3,softplus,0.14788312462731068,overall,0.8883129416013906,0.5738475674116322,0.5377050657234463
9,1,3,softplus,0.19912609238451934,entropy,0.9405463781253284,0.7835537703201569,0.7575559151579098
9,1,3,softplus,0.19912609238451934,un_prob,0.9316917393354625,0.735773684054869,0.7040368526849878
9,1,3,softplus,0.19912609238451934,vacuity,0.9047955296779444,0.7497834573976967,0.7197293721711024
9,1,3,softplus,0.19912609238451934,dissonance,0.7978679476247138,0.4163765393427145,0.3462761812911984
9,1,3,softplus,0.19912609238451934,overall,0.9370304219391756,0.7676653369633305,0.7397590854766161
10,1,3,relu,0.19399310684391924,entropy,0.8433605487318947,0.5556330087870737,0.5039413372460755
10,1,3,relu,0.19399310684391924,un_prob,0.8611813116106287,0.5668448799305347,0.516457446489954
10,1,3,relu,0.19399310684391924,vacuity,0.7423881124627507,0.4980454190540812,0.43965478284608506
10,1,3,relu,0.19399310684391924,dissonance,0.7504674578047622,0.4114831011234841,0.3430229705678489
10,1,3,relu,0.19399310684391924,overall,0.8708405558019033,0.5989163679609936,0.5522596995364559
1,1,4,relu,0.2984886649874056,entropy,0.8049810997735003,0.5774657006035856,0.492681539439348
1,1,4,relu,0.2984886649874056,un_prob,0.8322481800483301,0.6220207764853016,0.5461768711526888
1,1,4,relu,0.2984886649874056,vacuity,0.6766205334484771,0.44873360188569067,0.33811853653142704
1,1,4,relu,0.2984886649874056,dissonance,0.7923152966843171,0.5782414105290629,0.4936129004337026
1,1,4,relu,0.2984886649874056,overall,0.8223757471081519,0.6068916739917349,0.5280120192160185
2,1,4,softplus,0.19470793809286072,entropy,0.8202099925286535,0.4842697885873522,0.4240097302925665
2,1,4,softplus,0.19470793809286072,un_prob,0.8644809003767466,0.5651955296689589,0.5143911708216978
2,1,4,softplus,0.19470793809286072,vacuity,0.6958065080197753,0.34155938170725353,0.2646244471931523
2,1,4,softplus,0.19470793809286072,dissonance,0.8358036466529957,0.4713521916086227,0.4095827876719856
2,1,4,softplus,0.19470793809286072,overall,0.8443988745290668,0.5206515099844706,0.4646424430098363
3,1,4,softplus,0.16598360655737704,entropy,0.8939882643586348,0.6244789726529503,0.5880869460829836
3,1,4,softplus,0.16598360655737704,un_prob,0.8890169630910371,0.6185489690881273,0.5815822613909395
3,1,4,softplus,0.16598360655737704,vacuity,0.7840028580769322,0.4461652040174657,0.3924926553637751
3,1,4,softplus,0.16598360655737704,dissonance,0.8194693009507824,0.3907099991486233,0.3316632446793825
3,1,4,softplus,0.16598360655737704,overall,0.8810864736790662,0.5506435450089349,0.5070960713429457
4,1,4,softplus,0.18637602179836515,entropy,0.8135587909268595,0.4897884389256951,0.4331875348257967
4,1,4,softplus,0.18637602179836515,un_prob,0.8124228857475235,0.5001918686561113,0.4447450809530296
4,1,4,softplus,0.18637602179836515,vacuity,0.7423091385530135,0.40524521716766576,0.339265413897104
4,1,4,softplus,0.18637602179836515,dissonance,0.7243667328625201,0.3341196416597357,0.2602494411784605
4,1,4,softplus,0.18637602179836515,overall,0.8088056152885004,0.4585791528588512,0.3985160108512577
5,1,4,softplus,0.13164721141374838,entropy,0.8577609200307559,0.3688608588089061,0.3219077964969112
5,1,4,softplus,0.13164721141374838,un_prob,0.8799743945375014,0.4222618711669711,0.3792815319791353
5,1,4,softplus,0.13164721141374838,vacuity,0.719388412056641,0.21922744973635264,0.16114253658259134
5,1,4,softplus,0.13164721141374838,dissonance,0.8563849943160288,0.3623488547222182,0.31491133737693044
5,1,4,softplus,0.13164721141374838,overall,0.8643609487265329,0.3722175470889709,0.3255142027609984
